trip_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,passenger_count,trip_distance,fare_amount,tip_amount,total_amount,payment_type,vendor_id,trip_duration,pickup_hour,pickup_day,pickup_month,pickup_date,is_weekend,fare_per_km,tip_per
2688,2024-01-13 19:54:00,2024-01-13 21:00:00,97,73,1,11.42,258.49,39.89,298.38,Cash,2,66.0,19,Saturday,January,2024-01-13,False,22.63,15.43
2689,2024-01-15 14:08:00,2024-01-15 15:09:00,224,225,2,4.15,143.74,22.55,166.29,Card,2,61.0,14,Monday,January,2024-01-15,False,34.64,15.69
2690,2024-01-02 03:13:00,2024-01-02 03:46:00,92,86,6,11.93,275.18,51.39,326.57,Card,1,33.0,3,Tuesday,January,2024-01-02,False,23.07,18.68
2691,2024-01-09 16:05:00,2024-01-09 17:27:00,170,81,6,20.45,417.56,76.31,493.87,Card,1,82.0,16,Tuesday,January,2024-01-09,False,20.42,18.28
2692,2024-01-03 12:48:00,2024-01-03 13:17:00,222,215,1,20.87,437.68,40.38,478.06,Card,1,29.0,12,Wednesday,January,2024-01-03,False,20.97,9.23
2693,2024-01-10 03:00:00,2024-01-10 03:19:00,117,164,1,10.88,245.75,36.01,281.76,Card,1,19.0,3,Wednesday,January,2024-01-10,False,22.59,14.65
2694,2024-01-13 10:41:00,2024-01-13 10:51:00,248,240,4,13.45,285.87,31.18,317.05,Card,1,10.0,10,Saturday,January,2024-01-13,False,21.25,10.91
2695,2024-01-10 23:17:00,2024-01-11 00:03:00,89,69,1,1.81,86.84,11.19,98.03,Card,1,46.0,23,Wednesday,January,2024-01-10,False,47.98,12.89
2696,2024-01-03 04:17:00,2024-01-03 04:50:00,78,137,1,17.19,371.95,49.54,421.49,Cash,1,33.0,4,Wednesday,January,2024-01-03,False,21.64,13.32
2697,2024-01-01 01:37:00,2024-01-01 03:00:00,74,152,1,10.71,244.11,26.72,270.83,Cash,1,83.0,1,Monday,January,2024-01-01,False,22.79,10.95
2698,2024-01-08 22:07:00,2024-01-08 22:15:00,14,97,1,11.69,276.5,33.07,309.57,Card,1,8.0,22,Monday,January,2024-01-08,False,23.65,11.96
2699,2024-01-22 05:35:00,2024-01-22 07:01:00,45,158,6,21.97,447.07,36.33,483.4,Card,1,86.0,5,Monday,January,2024-01-22,False,20.35,8.13
2700,2024-01-09 20:02:00,2024-01-09 21:03:00,38,186,2,12.08,267.94,37.82,305.76,Cash,2,61.0,20,Tuesday,January,2024-01-09,False,22.18,14.12
2701,2024-01-09 23:24:00,2024-01-10 00:17:00,245,168,1,1.51,97.13,15.91,113.04,Cash,1,53.0,23,Tuesday,January,2024-01-09,False,64.32,16.38
2702,2024-01-03 14:30:00,2024-01-03 15:18:00,62,244,3,6.46,170.75,19.54,190.29,Cash,1,48.0,14,Wednesday,January,2024-01-03,False,26.43,11.44
2703,2024-01-20 06:13:00,2024-01-20 07:37:00,96,119,1,12.41,287.54,56.55,344.09,Card,2,84.0,6,Saturday,January,2024-01-20,False,23.17,19.67
2704,2024-01-06 22:15:00,2024-01-06 23:34:00,252,196,3,11.19,265.57,15.56,281.13,Card,1,79.0,22,Saturday,January,2024-01-06,False,23.73,5.86
2705,2024-01-18 00:07:00,2024-01-18 00:25:00,61,65,1,21.65,457.49,63.3,520.79,Card,1,18.0,0,Thursday,January,2024-01-18,False,21.13,13.84
2706,2024-01-22 06:51:00,2024-01-22 06:58:00,119,162,1,14.01,294.73,40.54,335.27,Cash,2,7.0,6,Monday,January,2024-01-22,False,21.04,13.75
2707,2024-01-04 05:46:00,2024-01-04 06:52:00,87,85,1,17.55,364.04,20.18,384.22,Card,1,66.0,5,Thursday,January,2024-01-04,False,20.74,5.54
2708,2024-01-12 19:14:00,2024-01-12 20:22:00,83,59,1,12.26,283.71,23.74,307.45,Card,2,68.0,19,Friday,January,2024-01-12,False,23.14,8.37
2709,2024-01-02 04:47:00,2024-01-02 05:36:00,80,150,1,11.55,264.78,49.2,313.98,Card,1,49.0,4,Tuesday,January,2024-01-02,False,22.92,18.58
2710,2024-01-25 01:02:00,2024-01-25 02:28:00,228,121,1,11.71,267.57,35.23,302.8,Card,1,86.0,1,Thursday,January,2024-01-25,False,22.85,13.17
2711,2024-01-08 12:00:00,2024-01-08 13:02:00,111,255,6,10.86,240.47,27.76,268.23,Cash,2,62.0,12,Monday,January,2024-01-08,False,22.14,11.54
2712,2024-01-27 06:23:00,2024-01-27 06:47:00,71,224,4,13.93,299.17,33.6,332.77,Card,1,24.0,6,Saturday,January,2024-01-27,False,21.48,11.23
2713,2024-01-30 21:19:00,2024-01-30 22:21:00,25,55,2,7.01,181.82,33.31,215.13,Card,2,62.0,21,Tuesday,January,2024-01-30,False,25.94,18.32
2714,2024-01-13 23:48:00,2024-01-14 00:49:00,202,136,3,22.39,451.34,47.42,498.76,Cash,1,61.0,23,Saturday,January,2024-01-13,False,20.16,10.51
2715,2024-01-09 21:39:00,2024-01-09 23:00:00,225,190,4,8.99,208.13,37.23,245.36,Card,2,81.0,21,Tuesday,January,2024-01-09,False,23.15,17.89
2716,2024-01-07 12:09:00,2024-01-07 13:21:00,117,253,2,4.54,124.35,11.98,136.33,Cash,2,72.0,12,Sunday,January,2024-01-07,False,27.39,9.63
2717,2024-01-07 10:43:00,2024-01-07 12:05:00,67,84,1,3.32,104.43,13.55,117.98,Card,1,82.0,10,Sunday,January,2024-01-07,False,31.45,12.98
2718,2024-01-22 05:33:00,2024-01-22 06:29:00,47,177,3,1.32,86.83,6.21,93.04,Card,1,56.0,5,Monday,January,2024-01-22,False,65.78,7.15
2719,2024-01-10 03:31:00,2024-01-10 04:12:00,241,94,2,11.15,262.26,45.57,307.83,Card,1,41.0,3,Wednesday,January,2024-01-10,False,23.52,17.38
2720,2024-01-22 11:33:00,2024-01-22 11:45:00,178,35,1,5.5,140.38,22.52,162.9,Card,2,12.0,11,Monday,January,2024-01-22,False,25.52,16.04
2721,2024-01-05 00:14:00,2024-01-05 01:02:00,8,212,1,1.52,73.46,9.51,82.97,Card,2,48.0,0,Friday,January,2024-01-05,False,48.33,12.95
2722,2024-01-05 12:39:00,2024-01-05 12:48:00,183,126,1,13.48,299.45,16.14,315.59,Cash,1,9.0,12,Friday,January,2024-01-05,False,22.21,5.39
2723,2024-01-08 15:03:00,2024-01-08 16:16:00,77,230,4,17.32,361.44,44.16,405.6,Card,2,73.0,15,Monday,January,2024-01-08,False,20.87,12.22
2724,2024-01-22 11:32:00,2024-01-22 12:07:00,67,168,2,3.06,119.78,10.04,129.82,Card,2,35.0,11,Monday,January,2024-01-22,False,39.14,8.38
2725,2024-01-22 09:18:00,2024-01-22 10:07:00,148,14,3,12.06,280.63,31.43,312.06,Cash,2,49.0,9,Monday,January,2024-01-22,False,23.27,11.2
2726,2024-01-13 14:13:00,2024-01-13 14:26:00,173,74,2,18.85,406.05,72.47,478.52,Card,2,13.0,14,Saturday,January,2024-01-13,False,21.54,17.85
2727,2024-01-11 08:59:00,2024-01-11 09:35:00,35,52,1,24.66,500.77,82.85,583.62,Card,2,36.0,8,Thursday,January,2024-01-11,False,20.31,16.54
2728,2024-01-01 13:01:00,2024-01-01 13:38:00,77,207,2,17.01,356.74,30.78,387.52,Card,1,37.0,13,Monday,January,2024-01-01,False,20.97,8.63
2729,2024-01-20 04:24:00,2024-01-20 05:35:00,185,43,1,6.88,182.02,35.99,218.01,Card,1,71.0,4,Saturday,January,2024-01-20,False,26.46,19.77
2730,2024-01-05 17:43:00,2024-01-05 18:17:00,55,3,1,18.2,370.27,68.68,438.95,Card,2,34.0,17,Friday,January,2024-01-05,False,20.34,18.55
2731,2024-01-13 20:09:00,2024-01-13 21:29:00,94,95,3,15.35,316.59,40.94,357.53,Cash,1,80.0,20,Saturday,January,2024-01-13,False,20.62,12.93
2732,2024-01-28 18:01:00,2024-01-28 18:34:00,144,238,2,6.08,149.95,19.42,169.37,Card,2,33.0,18,Sunday,January,2024-01-28,False,24.66,12.95
2733,2024-01-21 05:18:00,2024-01-21 05:25:00,247,167,3,21.43,437.97,81.11,519.08,Card,2,7.0,5,Sunday,January,2024-01-21,False,20.44,18.52
2734,2024-01-25 05:21:00,2024-01-25 06:22:00,200,19,1,11.26,249.52,36.29,285.81,Card,1,61.0,5,Thursday,January,2024-01-25,False,22.16,14.54
2735,2024-01-12 07:20:00,2024-01-12 07:54:00,236,207,2,24.09,478.34,62.42,540.76,Card,2,34.0,7,Friday,January,2024-01-12,False,19.86,13.05
2736,2024-01-16 11:03:00,2024-01-16 11:16:00,220,230,1,18.35,388.76,63.12,451.88,Card,1,13.0,11,Tuesday,January,2024-01-16,False,21.19,16.24
2737,2024-01-10 10:05:00,2024-01-10 10:35:00,216,214,1,16.47,366.31,31.23,397.54,Card,1,30.0,10,Wednesday,January,2024-01-10,False,22.24,8.53
2738,2024-01-15 03:14:00,2024-01-15 03:20:00,49,56,1,18.48,377.97,68.7,446.67,Cash,1,6.0,3,Monday,January,2024-01-15,False,20.45,18.18
2739,2024-01-30 19:51:00,2024-01-30 20:57:00,118,132,2,12.47,280.85,36.43,317.28,Card,1,66.0,19,Tuesday,January,2024-01-30,False,22.52,12.97
2740,2024-01-18 19:23:00,2024-01-18 19:30:00,82,9,1,13.13,279.93,39.34,319.27,Card,2,7.0,19,Thursday,January,2024-01-18,False,21.32,14.05
2741,2024-01-17 10:08:00,2024-01-17 10:58:00,263,231,1,21.43,453.77,28.81,482.58,Cash,2,50.0,10,Wednesday,January,2024-01-17,False,21.17,6.35
2742,2024-01-30 03:31:00,2024-01-30 04:43:00,77,153,2,17.34,360.87,34.8,395.67,Card,2,72.0,3,Tuesday,January,2024-01-30,False,20.81,9.64
2743,2024-01-13 22:58:00,2024-01-13 23:27:00,211,190,2,22.53,471.89,53.8,525.69,Card,2,29.0,22,Saturday,January,2024-01-13,False,20.94,11.4
2744,2024-01-15 18:13:00,2024-01-15 19:08:00,122,16,1,22.38,451.33,50.59,501.92,Cash,2,55.0,18,Monday,January,2024-01-15,False,20.17,11.21
2745,2024-01-19 07:50:00,2024-01-19 08:07:00,90,203,1,24.44,504.1,84.05,588.15,Card,1,17.0,7,Friday,January,2024-01-19,False,20.63,16.67
2746,2024-01-17 01:28:00,2024-01-17 02:16:00,258,174,4,17.81,366.86,33.88,400.74,Card,2,48.0,1,Wednesday,January,2024-01-17,False,20.6,9.24
2747,2024-01-10 08:49:00,2024-01-10 09:28:00,161,168,4,13.06,283.86,21.95,305.81,Card,1,39.0,8,Wednesday,January,2024-01-10,False,21.74,7.73
2748,2024-01-27 14:34:00,2024-01-27 15:33:00,176,34,1,4.99,135.59,18.63,154.22,Cash,2,59.0,14,Saturday,January,2024-01-27,False,27.17,13.74
2749,2024-01-23 16:18:00,2024-01-23 16:31:00,89,229,1,17.93,370.67,52.73,423.4,Card,2,13.0,16,Tuesday,January,2024-01-23,False,20.67,14.23
2750,2024-01-05 18:12:00,2024-01-05 18:18:00,127,1,2,8.0,209.05,14.27,223.32,Cash,1,6.0,18,Friday,January,2024-01-05,False,26.13,6.83
2751,2024-01-21 10:50:00,2024-01-21 11:55:00,260,115,1,7.79,199.39,10.04,209.43,Card,2,65.0,10,Sunday,January,2024-01-21,False,25.6,5.04
2752,2024-01-02 18:31:00,2024-01-02 19:16:00,244,214,1,6.72,173.14,32.49,205.63,Cash,2,45.0,18,Tuesday,January,2024-01-02,False,25.76,18.77
2753,2024-01-05 10:51:00,2024-01-05 11:39:00,111,254,1,22.0,465.15,28.81,493.96,Card,1,48.0,10,Friday,January,2024-01-05,False,21.14,6.19
2754,2024-01-24 02:03:00,2024-01-24 03:11:00,24,145,1,21.83,446.89,82.53,529.42,Card,1,68.0,2,Wednesday,January,2024-01-24,False,20.47,18.47
2755,2024-01-16 03:20:00,2024-01-16 03:55:00,50,47,2,16.14,359.61,39.51,399.12,Card,2,35.0,3,Tuesday,January,2024-01-16,False,22.28,10.99
2756,2024-01-08 05:23:00,2024-01-08 06:14:00,37,178,1,12.35,268.2,39.68,307.88,Card,2,51.0,5,Monday,January,2024-01-08,False,21.72,14.79
2757,2024-01-06 00:39:00,2024-01-06 00:45:00,181,213,1,17.13,375.48,29.23,404.71,Card,1,6.0,0,Saturday,January,2024-01-06,False,21.92,7.78
2758,2024-01-05 15:50:00,2024-01-05 17:16:00,253,245,3,15.57,320.67,55.66,376.33,Card,2,86.0,15,Friday,January,2024-01-05,False,20.6,17.36
2759,2024-01-15 20:24:00,2024-01-15 21:45:00,25,253,3,10.98,254.0,19.57,273.57,Cash,1,81.0,20,Monday,January,2024-01-15,False,23.13,7.7
2760,2024-01-15 14:38:00,2024-01-15 15:51:00,125,206,3,10.11,234.67,25.34,260.01,Card,1,73.0,14,Monday,January,2024-01-15,False,23.21,10.8
2761,2024-01-29 08:46:00,2024-01-29 09:48:00,31,72,1,10.19,239.17,20.5,259.67,Cash,2,62.0,8,Monday,January,2024-01-29,False,23.47,8.57
2762,2024-01-16 14:07:00,2024-01-16 14:55:00,237,222,1,15.14,329.12,57.8,386.92,Card,1,48.0,14,Tuesday,January,2024-01-16,False,21.74,17.56
2763,2024-01-02 14:05:00,2024-01-02 15:23:00,227,215,1,16.54,349.39,62.45,411.84,Card,2,78.0,14,Tuesday,January,2024-01-02,False,21.12,17.87
2764,2024-01-27 09:11:00,2024-01-27 10:11:00,38,141,1,11.84,283.07,29.95,313.02,Cash,2,60.0,9,Saturday,January,2024-01-27,False,23.91,10.58
2765,2024-01-10 09:21:00,2024-01-10 10:08:00,58,156,1,24.25,505.8,48.61,554.41,Cash,1,47.0,9,Wednesday,January,2024-01-10,False,20.86,9.61
2766,2024-01-05 20:11:00,2024-01-05 20:49:00,236,222,3,3.01,123.03,20.43,143.46,Card,2,38.0,20,Friday,January,2024-01-05,False,40.87,16.61
2767,2024-01-21 05:39:00,2024-01-21 06:13:00,181,231,6,9.33,237.31,43.14,280.45,Card,2,34.0,5,Sunday,January,2024-01-21,False,25.44,18.18
2768,2024-01-14 19:49:00,2024-01-14 21:04:00,114,142,3,11.06,262.87,37.75,300.62,Card,2,75.0,19,Sunday,January,2024-01-14,False,23.77,14.36
2769,2024-01-09 00:11:00,2024-01-09 01:25:00,132,75,2,1.41,95.04,17.97,113.01,Card,1,74.0,0,Tuesday,January,2024-01-09,False,67.4,18.91
2770,2024-01-11 05:21:00,2024-01-11 06:20:00,180,40,2,9.76,242.45,26.05,268.5,Card,1,59.0,5,Thursday,January,2024-01-11,False,24.84,10.74
2771,2024-01-14 08:06:00,2024-01-14 09:17:00,78,70,2,7.57,188.74,13.74,202.48,Card,2,71.0,8,Sunday,January,2024-01-14,False,24.93,7.28
2772,2024-01-27 04:31:00,2024-01-27 04:48:00,220,111,4,13.14,300.06,23.09,323.15,Card,2,17.0,4,Saturday,January,2024-01-27,False,22.84,7.7
2773,2024-01-05 12:50:00,2024-01-05 12:57:00,142,234,2,9.07,230.62,34.7,265.32,Card,1,7.0,12,Friday,January,2024-01-05,False,25.43,15.05
2774,2024-01-08 17:16:00,2024-01-08 17:46:00,43,197,1,18.43,393.12,43.69,436.81,Card,1,30.0,17,Monday,January,2024-01-08,False,21.33,11.11
2775,2024-01-01 04:18:00,2024-01-01 05:19:00,118,199,1,13.24,291.0,21.37,312.37,Card,2,61.0,4,Monday,January,2024-01-01,False,21.98,7.34
2776,2024-01-01 04:42:00,2024-01-01 05:10:00,59,24,2,4.11,115.95,10.88,126.83,Cash,2,28.0,4,Monday,January,2024-01-01,False,28.21,9.38
2777,2024-01-10 16:17:00,2024-01-10 17:14:00,61,147,1,19.0,406.29,52.65,458.94,Card,2,57.0,16,Wednesday,January,2024-01-10,False,21.38,12.96
2778,2024-01-02 07:38:00,2024-01-02 08:52:00,41,62,4,3.38,129.42,8.83,138.25,Card,1,74.0,7,Tuesday,January,2024-01-02,False,38.29,6.82
2779,2024-01-03 20:55:00,2024-01-03 21:42:00,188,67,2,21.14,431.39,21.79,453.18,Cash,1,47.0,20,Wednesday,January,2024-01-03,False,20.41,5.05
2780,2024-01-05 14:29:00,2024-01-05 15:33:00,187,30,2,23.35,464.86,87.21,552.07,Card,1,64.0,14,Friday,January,2024-01-05,False,19.91,18.76
2781,2024-01-14 14:24:00,2024-01-14 15:26:00,228,107,1,8.74,207.12,19.83,226.95,Card,2,62.0,14,Sunday,January,2024-01-14,False,23.7,9.57
2782,2024-01-17 08:31:00,2024-01-17 09:24:00,164,166,1,23.23,475.62,39.58,515.2,Card,1,53.0,8,Wednesday,January,2024-01-17,False,20.47,8.32
2783,2024-01-24 04:20:00,2024-01-24 05:06:00,102,121,1,20.03,410.05,63.46,473.51,Card,2,46.0,4,Wednesday,January,2024-01-24,False,20.47,15.48
2784,2024-01-12 20:31:00,2024-01-12 21:51:00,124,11,2,23.14,474.84,84.53,559.37,Card,1,80.0,20,Friday,January,2024-01-12,False,20.52,17.8
2785,2024-01-14 22:34:00,2024-01-14 23:44:00,153,72,1,16.99,374.83,54.29,429.12,Cash,1,70.0,22,Sunday,January,2024-01-14,False,22.06,14.48
2786,2024-01-18 11:48:00,2024-01-18 12:03:00,179,253,5,6.66,180.0,15.87,195.87,Cash,2,15.0,11,Thursday,January,2024-01-18,False,27.03,8.82
2787,2024-01-02 14:27:00,2024-01-02 14:49:00,66,119,2,22.47,455.34,81.62,536.96,Card,1,22.0,14,Tuesday,January,2024-01-02,False,20.26,17.93
2788,2024-01-28 17:01:00,2024-01-28 18:30:00,99,8,2,5.42,165.63,20.96,186.59,Card,2,89.0,17,Sunday,January,2024-01-28,False,30.56,12.65
2789,2024-01-08 18:45:00,2024-01-08 19:41:00,24,215,4,6.11,166.95,17.89,184.84,Card,1,56.0,18,Monday,January,2024-01-08,False,27.32,10.72
2790,2024-01-05 02:26:00,2024-01-05 03:16:00,249,221,6,7.51,179.03,25.19,204.22,Card,1,50.0,2,Friday,January,2024-01-05,False,23.84,14.07
2791,2024-01-02 19:11:00,2024-01-02 19:59:00,165,80,1,8.3,204.37,31.7,236.07,Cash,1,48.0,19,Tuesday,January,2024-01-02,False,24.62,15.51
2792,2024-01-11 12:29:00,2024-01-11 12:55:00,94,72,3,13.35,299.91,41.71,341.62,Card,2,26.0,12,Thursday,January,2024-01-11,False,22.47,13.91
2793,2024-01-28 17:51:00,2024-01-28 18:48:00,124,200,1,18.12,391.31,73.58,464.89,Card,1,57.0,17,Sunday,January,2024-01-28,False,21.6,18.8
2794,2024-01-18 11:10:00,2024-01-18 12:13:00,156,173,1,23.23,486.23,70.12,556.35,Card,1,63.0,11,Thursday,January,2024-01-18,False,20.93,14.42
2795,2024-01-23 02:52:00,2024-01-23 03:26:00,249,234,1,3.12,105.68,19.21,124.89,Card,2,34.0,2,Tuesday,January,2024-01-23,False,33.87,18.18
2796,2024-01-30 18:30:00,2024-01-30 18:42:00,58,261,2,23.9,474.87,65.55,540.42,Cash,1,12.0,18,Tuesday,January,2024-01-30,False,19.87,13.8
2797,2024-01-01 21:23:00,2024-01-01 22:24:00,195,145,1,23.11,458.19,45.57,503.76,Card,1,61.0,21,Monday,January,2024-01-01,False,19.83,9.95
2798,2024-01-24 09:31:00,2024-01-24 10:48:00,201,22,2,2.3,103.55,13.45,117.0,Card,2,77.0,9,Wednesday,January,2024-01-24,False,45.02,12.99
2799,2024-01-01 18:45:00,2024-01-01 19:09:00,72,78,2,9.65,237.55,14.95,252.5,Card,1,24.0,18,Monday,January,2024-01-01,False,24.62,6.29
2800,2024-01-02 01:29:00,2024-01-02 01:58:00,247,230,2,20.52,421.64,35.64,457.28,Card,1,29.0,1,Tuesday,January,2024-01-02,False,20.55,8.45
2801,2024-01-19 04:10:00,2024-01-19 04:33:00,98,160,1,15.68,334.12,55.11,389.23,Card,2,23.0,4,Friday,January,2024-01-19,False,21.31,16.49
2802,2024-01-06 20:38:00,2024-01-06 20:47:00,81,14,3,19.7,423.23,63.15,486.38,Cash,1,9.0,20,Saturday,January,2024-01-06,False,21.48,14.92
2803,2024-01-14 22:55:00,2024-01-15 00:14:00,65,236,2,18.26,396.18,29.7,425.88,Card,1,79.0,22,Sunday,January,2024-01-14,False,21.7,7.5
2804,2024-01-12 05:14:00,2024-01-12 06:37:00,5,148,1,12.92,279.56,32.35,311.91,Card,2,83.0,5,Friday,January,2024-01-12,False,21.64,11.57
2805,2024-01-06 13:24:00,2024-01-06 14:40:00,81,150,6,1.99,99.24,7.08,106.32,Cash,1,76.0,13,Saturday,January,2024-01-06,False,49.87,7.13
2806,2024-01-07 18:32:00,2024-01-07 19:59:00,87,30,1,15.02,329.04,58.69,387.73,Card,1,87.0,18,Sunday,January,2024-01-07,False,21.91,17.84
2807,2024-01-19 14:59:00,2024-01-19 15:30:00,197,161,1,2.17,83.69,5.55,89.24,Card,1,31.0,14,Friday,January,2024-01-19,False,38.57,6.63
2808,2024-01-26 10:32:00,2024-01-26 11:16:00,252,261,2,15.49,329.52,48.81,378.33,Card,2,44.0,10,Friday,January,2024-01-26,False,21.27,14.81
2809,2024-01-19 09:55:00,2024-01-19 10:25:00,83,18,1,20.21,409.1,57.7,466.8,Card,2,30.0,9,Friday,January,2024-01-19,False,20.24,14.1
2810,2024-01-17 19:37:00,2024-01-17 20:08:00,27,63,1,15.04,319.57,38.64,358.21,Card,2,31.0,19,Wednesday,January,2024-01-17,False,21.25,12.09
2811,2024-01-17 02:12:00,2024-01-17 03:18:00,182,135,3,24.93,507.2,46.53,553.73,Card,2,66.0,2,Wednesday,January,2024-01-17,False,20.34,9.17
2812,2024-01-23 21:54:00,2024-01-23 23:21:00,135,157,1,11.94,266.18,29.44,295.62,Card,1,87.0,21,Tuesday,January,2024-01-23,False,22.29,11.06
2813,2024-01-11 10:36:00,2024-01-11 11:30:00,90,57,1,18.97,393.28,67.23,460.51,Card,1,54.0,10,Thursday,January,2024-01-11,False,20.73,17.09
2814,2024-01-09 03:39:00,2024-01-09 04:25:00,206,254,2,17.01,362.37,59.51,421.88,Card,2,46.0,3,Tuesday,January,2024-01-09,False,21.3,16.42
2815,2024-01-23 09:00:00,2024-01-23 09:33:00,27,187,2,24.79,488.84,78.62,567.46,Card,2,33.0,9,Tuesday,January,2024-01-23,False,19.72,16.08
2816,2024-01-07 15:47:00,2024-01-07 16:30:00,59,199,2,18.12,388.32,63.09,451.41,Card,2,43.0,15,Sunday,January,2024-01-07,False,21.43,16.25
2817,2024-01-21 22:09:00,2024-01-21 23:13:00,72,171,3,4.94,140.97,10.09,151.06,Cash,1,64.0,22,Sunday,January,2024-01-21,False,28.54,7.16
2818,2024-01-01 10:45:00,2024-01-01 11:30:00,227,6,1,23.93,485.15,31.47,516.62,Cash,1,45.0,10,Monday,January,2024-01-01,False,20.27,6.49
2819,2024-01-22 11:30:00,2024-01-22 12:07:00,91,256,2,17.03,375.77,67.35,443.12,Card,1,37.0,11,Monday,January,2024-01-22,False,22.07,17.92
2820,2024-01-12 07:39:00,2024-01-12 09:06:00,68,248,2,2.42,93.89,16.48,110.37,Cash,1,87.0,7,Friday,January,2024-01-12,False,38.8,17.55
2821,2024-01-21 21:30:00,2024-01-21 22:57:00,260,219,1,16.78,361.49,55.02,416.51,Card,2,87.0,21,Sunday,January,2024-01-21,False,21.54,15.22
2822,2024-01-16 05:53:00,2024-01-16 06:13:00,146,4,5,22.19,451.2,63.57,514.77,Cash,1,20.0,5,Tuesday,January,2024-01-16,False,20.33,14.09
2823,2024-01-19 09:15:00,2024-01-19 09:42:00,63,1,3,14.85,334.13,35.09,369.22,Card,1,27.0,9,Friday,January,2024-01-19,False,22.5,10.5
2824,2024-01-14 02:48:00,2024-01-14 02:59:00,180,31,1,9.5,236.4,19.77,256.17,Card,2,11.0,2,Sunday,January,2024-01-14,False,24.88,8.36
2825,2024-01-12 04:07:00,2024-01-12 04:37:00,111,117,2,20.7,419.85,63.04,482.89,Cash,2,30.0,4,Friday,January,2024-01-12,False,20.28,15.01
2826,2024-01-07 11:46:00,2024-01-07 12:02:00,191,197,2,19.78,416.79,77.92,494.71,Cash,1,16.0,11,Sunday,January,2024-01-07,False,21.07,18.7
2827,2024-01-01 09:47:00,2024-01-01 11:03:00,246,177,1,14.06,295.04,34.09,329.13,Card,1,76.0,9,Monday,January,2024-01-01,False,20.98,11.55
2828,2024-01-09 20:43:00,2024-01-09 20:52:00,123,236,3,4.7,153.5,14.66,168.16,Cash,1,9.0,20,Tuesday,January,2024-01-09,False,32.66,9.55
2829,2024-01-30 03:05:00,2024-01-30 04:18:00,57,79,2,7.02,176.83,16.02,192.85,Card,2,73.0,3,Tuesday,January,2024-01-30,False,25.19,9.06
2830,2024-01-03 19:59:00,2024-01-03 20:52:00,160,243,2,18.72,401.92,21.53,423.45,Card,2,53.0,19,Wednesday,January,2024-01-03,False,21.47,5.36
2831,2024-01-26 01:56:00,2024-01-26 02:26:00,127,205,1,20.35,415.85,53.25,469.1,Card,2,30.0,1,Friday,January,2024-01-26,False,20.43,12.81
2832,2024-01-15 00:55:00,2024-01-15 01:04:00,225,211,1,7.7,197.58,39.17,236.75,Card,2,9.0,0,Monday,January,2024-01-15,False,25.66,19.82
2833,2024-01-18 22:17:00,2024-01-18 22:43:00,95,91,1,9.83,246.45,42.46,288.91,Cash,2,26.0,22,Thursday,January,2024-01-18,False,25.07,17.23
2834,2024-01-18 04:45:00,2024-01-18 06:08:00,6,166,2,2.86,117.78,21.74,139.52,Cash,1,83.0,4,Thursday,January,2024-01-18,False,41.18,18.46
2835,2024-01-21 21:52:00,2024-01-21 22:09:00,234,161,2,18.12,370.97,53.11,424.08,Card,1,17.0,21,Sunday,January,2024-01-21,False,20.47,14.32
2836,2024-01-18 17:56:00,2024-01-18 18:28:00,16,6,1,1.09,76.04,9.29,85.33,Card,1,32.0,17,Thursday,January,2024-01-18,False,69.76,12.22
2837,2024-01-13 13:39:00,2024-01-13 14:16:00,140,141,1,2.12,88.62,17.6,106.22,Card,1,37.0,13,Saturday,January,2024-01-13,False,41.8,19.86
2838,2024-01-05 11:30:00,2024-01-05 11:57:00,195,205,1,1.1,72.83,8.53,81.36,Card,1,27.0,11,Friday,January,2024-01-05,False,66.21,11.71
2839,2024-01-10 04:30:00,2024-01-10 04:52:00,186,20,2,16.49,346.88,65.05,411.93,Card,1,22.0,4,Wednesday,January,2024-01-10,False,21.04,18.75
2840,2024-01-21 03:29:00,2024-01-21 04:03:00,125,100,2,11.02,248.44,40.81,289.25,Card,1,34.0,3,Sunday,January,2024-01-21,False,22.54,16.43
2841,2024-01-04 18:33:00,2024-01-04 19:03:00,17,165,1,8.14,202.8,20.21,223.01,Card,2,30.0,18,Thursday,January,2024-01-04,False,24.91,9.97
2842,2024-01-24 12:26:00,2024-01-24 12:46:00,26,45,1,22.9,457.96,57.46,515.42,Cash,1,20.0,12,Wednesday,January,2024-01-24,False,20.0,12.55
2843,2024-01-28 16:24:00,2024-01-28 17:45:00,213,227,1,5.63,157.46,16.95,174.41,Card,2,81.0,16,Sunday,January,2024-01-28,False,27.97,10.76
2844,2024-01-13 23:50:00,2024-01-14 00:33:00,1,52,1,10.34,234.49,16.52,251.01,Card,1,43.0,23,Saturday,January,2024-01-13,False,22.68,7.05
2845,2024-01-08 22:39:00,2024-01-08 23:16:00,38,146,2,23.57,472.93,48.96,521.89,Cash,1,37.0,22,Monday,January,2024-01-08,False,20.06,10.35
2846,2024-01-30 01:35:00,2024-01-30 02:05:00,233,123,1,11.25,264.66,48.52,313.18,Card,2,30.0,1,Tuesday,January,2024-01-30,False,23.53,18.33
2847,2024-01-12 03:01:00,2024-01-12 03:53:00,260,207,1,14.31,298.47,48.62,347.09,Card,2,52.0,3,Friday,January,2024-01-12,False,20.86,16.29
